path_id,t,regime_true,log_trailing_vol,log_spread,log_depth,capacity_fraction,price_shock
4,5,0,1.8966787228305024,0.2171915062199739,11.893018747203783,0.1754905201162928,4.960091180375221
4,6,0,1.7887535000877992,-0.11740134877373445,11.284222371492554,0.09546776481516515,-2.3271768367445995
4,7,0,2.0002287860971633,-0.1320943747562398,11.36163508543534,0.10315176632786188,-0.1985551078372208
4,8,0,1.736168377209074,-0.11373234383665792,11.759744327813047,0.15359366949283174,2.978138488239495
4,9,1,2.5331141271869475,0.8330771404527313,11.507882833718508,0.11939640737632604,-0.3122188868187411
4,10,1,2.0254919002225797,0.4187144217643748,11.860759183272561,0.16991961309783485,5.8404405709148035
4,11,1,1.6698480283894834,0.36724823671836154,11.144301704826768,0.09,-4.2873687213737846
4,12,1,2.0672402978754914,-0.23896383005992022,11.064127428712483,0.09,4.997542242298186
4,13,0,1.5780362685670855,0.138437940097822,11.5134247224763,0.12005992585870119,-1.4066087396811016
5,1,0,1.7141197801288754,0.37658715692370215,11.195493589005585,0.09,2.221076790641279
5,2,1,1.9179369870495306,0.8935267166078402,11.495564488510828,0.11793466283455453,0.754528609256371
5,3,1,2.010078566356934,0.19672512369258327,11.411176963171336,0.10839080286455756,-1.5542546267948523
5,4,1,2.3021652145865144,0.589485258620185,10.960696018326388,0.09,2.7297207892771125
5,5,0,1.5741764673181269,-0.13728719131343786,11.048103706654734,0.09,-3.7794256103080537
5,6,0,2.1212047306113675,-0.12300115423473171,11.459449307157826,0.11375142497093924,2.2502530889282295
5,7,0,1.4424885039488593,0.12310140671197244,11.465031965511198,0.11438823620964388,6.790874411812414
5,8,0,1.7352877161950222,-0.0210500249588301,11.087302466934982,0.09,4.402835875053002
5,9,0,1.4983748856491879,-0.03885568344310858,11.328176198716374,0.09975752350434296,0.4623174301240003
5,10,0,2.111871448102607,0.03155444639970684,11.52105798376769,0.1209798813066697,1.9291695704724532
5,11,0,1.8408116144632174,-0.13063926585065472,11.601171867560572,0.13107086686589098,-4.951515185696929
5,12,0,1.4527015260019327,0.0799437416684835,11.5065931497624,0.11924252299775243,7.629970083809987
5,13,0,1.7091948259271408,0.4041174014097636,11.530345983980878,0.12210877694598667,5.4613140179376405
6,1,0,2.1939215037878053,-0.33782886441863,11.10340535654503,0.09,-4.383646605571883
6,2,0,1.6496409823665288,0.1534494114756412,10.846871915835717,0.09,-1.1543275112422293
6,3,1,2.4960190104529896,0.6096182878768696,11.413918003941385,0.10868831403315468,-4.465400891923109
6,4,0,1.742404728164931,0.201717211438335,11.336119846551782,0.10055311791731368,-3.269990447778693
6,5,0,1.7372472266768078,0.11472621321650349,11.436822121923644,0.11120645177974811,7.00899554255334
6,6,0,1.7762329690667855,0.6469791112219305,11.835900888743552,0.16574776860388782,1.9320627767797114
6,7,0,1.4498240752059377,0.2938007224209943,12.019891569940597,0.18,1.651990446931391
6,8,0,1.9174889718887593,0.5721175698054445,11.220533695609276,0.09,5.184147739303048
6,9,0,1.5882065217626617,0.2538576165843686,11.50711880745819,0.11930522022482776,-1.5217292145608154
6,10,0,1.737002535795016,0.04591117327114971,11.09183598563124,0.09,-7.309500741348847
6,11,0,1.6364852763713884,-0.11724733368295331,11.457318237919644,0.1135092709235493,3.103165558785635
6,12,0,1.8506348270725117,0.3851782853557417,11.52404177984981,0.12134139968286747,1.5932355503536735
6,13,0,1.7778309726188135,0.30968534305907114,11.016780950477319,0.09,0.8469562984083643
7,1,0,1.9265264067211463,0.10495542331428447,11.313920947815093,0.09834554295687334,1.6229806789966659
7,2,0,1.7019090350068014,0.16791152402240078,11.223117040778916,0.09,7.857434114052605
7,3,0,1.4917412495485005,0.05895832746635496,11.190213771458948,0.09,0.5442877446829507
7,4,0,2.12113989476626,-0.33124698410888753,11.474698667796547,0.11549935500897356,-2.9961296024699746
7,5,0,1.6809627035384962,0.4990656338912468,11.318067942254341,0.09875422819865384,-4.214848597470487
7,6,0,2.0921418142495383,-0.0451541514142203,11.489985636473401,0.11727855466741181,-0.34167791394245217
7,7,0,1.8260672380557716,0.33329127368279454,11.677909279435678,0.1415248835709362,5.600416211391458
7,8,0,1.6004463605585872,0.10376970753301383,11.54078604768716,0.12339027819399292,-4.651874216280306
7,9,0,1.6540497415877424,0.08834588187715642,11.237061247006414,0.09106991651056888,1.3239618790330943
7,10,0,1.484766129012494,0.3444395578996563,11.266210019892574,0.09376356031066,8.895703185548854
7,11,0,1.779913618309525,0.033313290547433885,11.649019893572111,0.13749481006107878,2.956329503830136
7,12,0,1.4878584421350813,-0.29799025110094,11.288351359765104,0.09586276501090006,5.240488443072638
7,13,0,1.6224631711900246,0.6026796167776168,11.03193477151389,0.09,1.189964746226327
8,1,1,2.0158631187491163,0.7695057198277926,11.557933861968124,0.12552439721271993,0.9278593536139652
8,2,1,1.8235031553924506,0.7980570410978793,10.78740992993435,0.09,4.713656759694742
8,3,1,2.35794099992702,0.3876512906265256,11.155695155799116,0.09,-15.250005296645895
8,4,1,2.2227221326270943,-0.30829079658153585,11.276519407119205,0.09473520508697378,-7.934209802655554
8,5,1,2.8307497618985935,0.738106232151799,11.296904368063196,0.09668619642360358,-1.4981723046963045
8,6,1,2.1920388557572807,0.6825803992321959,11.081861111685633,0.09,-24.305752911656686
8,7,1,2.8315313503042288,0.8459824728561389,11.074688273675456,0.09,-10.941989980005713
8,8,1,2.259732552133252,0.34355138962993326,11.8444572099531,0.16717204434285196,16.537678022601426
8,9,1,1.7472815341188508,0.1592986515940198,11.17431482816198,0.09,2.2780656223317646
8,10,0,1.7118772346607898,0.036838442528139795,11.353167387390112,0.10228199599106597,-1.2236376197836265
8,11,0,1.7381720370867138,0.21337427054152774,11.554244835904306,0.12506218751574763,4.065859603404661
8,12,0,1.384290605452939,0.40875373479387545,11.318202921190661,0.09876755883899073,-3.9003836643596337
8,13,0,1.5395814096715745,0.4909591625873241,11.534398596638065,0.12260464061402201,1.5157043813057747
9,1,0,1.843029440949529,0.17786248226377022,11.404394384445723,0.10765812125516129,-4.9655949183253965
9,2,0,1.606574609711704,0.3170470123647927,11.310625076109691,0.09802194223066134,1.71308402262202
9,3,0,1.4107676031862013,-0.24269973956040716,11.655247875487497,0.13835379735374648,2.9215982430681753
9,4,0,1.9296002945774964,0.35793206544868517,11.57728320203946,0.1279768617308308,13.51996597998349
9,5,0,1.5891142273128003,0.6875972436913913,11.299574548209309,0.09694471097230706,-4.412777876139508
9,6,0,1.9732020210836847,0.1672260650847867,11.617865426483519,0.13327727123679503,-0.45144008883463627
9,7,0,1.812732954117798,0.006084829871312161,11.513732595866083,0.1200968948056379,-7.807630859613582
9,8,0,1.5463208983584438,0.1606818534418903,11.196772379562052,0.09,-7.083580813072546
9,9,0,1.4521242639464331,0.21877783047310317,11.340404328907832,0.10098486021254943,-1.1268862077405868
9,10,0,1.5834668648489019,0.4324806552559619,11.240829092431985,0.09141370113584824,9.662577487182684
9,11,0,1.6289098193093308,-0.13191971693287757,11.444333250536758,0.11204488258065072,0.8311159620954063
9,12,0,1.6169060504895423,0.3712945348367469,11.086028151931787,0.09,-3.7652770435546685
9,13,0,1.7193621311884801,0.08250569252669862,11.796090426569238,0.15927889215174107,4.848432027848519
10,1,1,2.1980901065651395,0.38879975631671576,11.03659074289703,0.09,-7.771805795499307
10,2,1,1.7323745333342428,1.1540280622032884,10.749347026589872,0.09,11.82708343653317
10,3,1,1.7337279915995527,0.8986528732246378,11.081013860953592,0.09,-8.054011472539136
10,4,1,2.1324779979134205,1.2459741045794284,11.169022636280378,0.09,-2.9322301894284184
10,5,1,2.1251730558302344,0.8017938252710919,10.688296496702371,0.09,-2.4929502935348906
10,6,1,2.072487855576571,0.517950990427724,11.287378141950365,0.09576951504384608,4.0577084858965495
10,7,1,2.2276367801070887,0.21786218966188423,11.244298569410429,0.09173140969001539,-6.004805614366804
10,8,1,1.5234494100898814,0.24145318498721804,11.46836210844869,0.1147698003655551,-1.6047455726561513
10,9,1,2.537004239265119,0.4217294665301312,11.004154835435765,0.09,4.176535901180256
10,10,1,2.3369858575862392,0.1929955745399578,11.172220602219923,0.09,5.174330581511274
10,11,1,2.406527291694657,0.7219481864274107,11.106065993821367,0.09,-12.753644959049879
10,12,1,2.238083186401384,0.35688159972246797,11.003351206258829,0.09,0.09388034399630296
10,13,1,2.27570882575706,-0.03770520629403412,11.691305340583138,0.14343351509482372,23.527215106593516
11,1,0,1.627018290736046,0.2638200549233849,11.56876531823961,0.12689139917839415,0.31109578968083257
11,2,0,1.5442252585817533,0.031297258918619494,11.443377318128556,0.11193782642359612,3.503159459983447
11,3,0,1.919699704883587,0.6492707922439627,11.141551903902345,0.09,1.46662073807701
11,4,0,1.4955590428092895,0.3825952439866266,11.412466518108637,0.10853066892264993,0.6050455640385435
11,5,0,1.7343403272754259,-0.08229531956408778,11.575607679454409,0.12776261314792958,-0.5581993473180227
11,6,0,1.9704936141561764,0.018662459871283912,10.701851018121008,0.09,-7.145429775926248
11,7,0,1.7344765692104005,0.47669879353875333,10.95272868722246,0.09,-0.7184643691684935
11,8,0,1.528710232175826,0.2404211448081228,11.379949593688867,0.1050583459457405,-5.955860101908979
11,9,0,2.0554627722346317,0.24973031586439573,11.32509587602622,0.0994507109246507,-4.544891627775801
11,10,0,1.617004542753668,-0.2482806249804647,11.430044202733727,0.1104552520974112,-0.38323490139590904
11,11,0,1.497278505781015,-0.1351693905967049,11.359860435943192,0.10296887043418711,-1.4931164380536974
11,12,1,1.9904033376148953,0.15458773401537473,11.345805569515491,0.10153177943181256,-5.762870705431117
11,13,1,2.4292776226863757,0.5527626109477259,11.368761342994915,0.10388947782152905,9.303388169387418
12,1,1,2.1998957047415644,0.2711183637893137,11.272363606807518,0.09434232143060353,11.082096264331318
12,2,1,1.9208554303329581,0.16921474699927147,11.023165301301301,0.09,-8.81671298837247
12,3,1,1.720418822233401,0.8998475618552675,11.049755053716494,0.09,-18.296523937824933
12,4,1,2.3228130939221536,0.39221052180188143,11.072201759656615,0.09,6.9530345581856405
12,5,0,1.8827416826942636,0.06832155277727858,11.478388013168615,0.11592625903382164,0.3951896881833584
12,6,0,1.9244021203975825,-0.177632281723032,11.89847278654079,0.17645026718632015,-6.319862899851614
12,7,0,1.6554744560589616,0.14779539353455934,11.242917207912381,0.09160478293130783,-2.3934569596057687
12,8,0,1.4459120239162326,-0.2124773044087456,11.4631249478718,0.11417030369207656,-3.3606123824746086
12,9,0,1.5268676951741167,-0.017755607225640763,11.443218008528428,0.11191999507361963,-2.04912398531878
12,10,0,1.5220629897437987,-1.005754847104391,11.79089220394518,0.15845307326580363,8.388927462511525
12,11,0,1.64053630699104,0.12590448397560708,11.892276474662232,0.1753603066548251,-8.323940960256573
12,12,0,1.6510172919812842,0.11438061273444652,11.108535513658934,0.09,-3.022610362586118
12,13,0,1.9655257860669377,-0.37715992888430017,11.494856296597801,0.11785117202731622,-1.3488654082247231
13,1,0,2.009333509617125,0.43422179282321816,11.40094870989153,0.10728780476763633,4.101903356835578
13,2,0,2.100093941007909,-0.4652811471462961,11.63945713450723,0.13618624702822404,0.16814440152776003
13,3,0,1.1502658400588324,-0.12426004728318824,11.462720749949339,0.11412416561760266,8.021726173707634
13,4,1,2.4169997881634604,0.3466420314320347,11.318663350784613,0.09881304481674415,-9.712617776862972
13,5,1,2.1951707351179643,0.5733245243577945,10.86387354955958,0.09,-7.341233738294248
13,6,1,2.149605390629049,0.13567970310571847,10.89708123890843,0.09,-3.823121894352039
13,7,1,2.172008440260034,0.5989064941571008,11.504446213239678,0.11898679148795557,8.76780335283971
13,8,1,2.227530714003071,1.1466755582476937,11.334790386443233,0.10041952538090308,1.4566791489457789
13,9,1,2.2451164902064313,-0.047462458864492185,10.64342857889926,0.09,2.1300297021391996
13,10,0,1.8356898955835204,-0.08084965590626986,12.043628506108922,0.18,-0.20752207057092475
13,11,0,1.6758524589348072,0.07420777686030317,11.028168685197302,0.09,-7.431634920160168
13,12,0,1.9896961388262902,0.04230679843962546,11.393363256743898,0.10647705698339614,0.5471132713985095
13,13,0,1.2267838539424234,0.041961399041034346,11.7547819295572,0.1528333645633928,1.0753094105506242
14,1,0,1.447586283611534,0.3506002275846444,11.847031942052924,0.16760302215973621,-0.5526558263038567
14,2,0,1.7158785141424278,0.031047721674795525,11.370664832082781,0.10408741863823263,-0.5535707781622863
14,3,0,1.8123187715901237,-0.4215707667644585,12.0341411215967,0.18,1.5126657193053927
14,4,0,1.7429995877320652,-0.14619842573307593,11.885120859882544,0.17410997463493533,2.428222078482581
14,5,0,1.5577978665638363,0.21213392948285364,11.212943804015117,0.09,0.27089248127097215
14,6,0,1.866573707955809,0.4918259712458849,11.535240314201793,0.12270788253759622,-4.547385046413998
14,7,0,1.7473470290899276,0.024767901653614255,11.840729169834095,0.1665499805146877,2.907812936883337
14,8,0,1.7765403149827448,-0.01425578300946137,10.949996455322829,0.09,0.16579620559474778
14,9,0,1.9002269863566457,0.002247750540649421,11.45126617352292,0.1128243800984683,-2.408729332432042
14,10,0,1.7063768059905422,-0.02404189824695907,11.709621992047975,0.14608494533186533,-2.8506084490825527
14,11,0,1.668262977438802,-0.032401104610109616,10.969906207705764,0.09,-1.6920364256684843
14,12,0,1.8939713047872482,0.029320377648145005,11.042385911995234,0.09,-2.261960158125253
14,13,0,1.6507449430270393,0.43405058191019197,11.515140248686171,0.12026606857933007,-4.832079992266088
15,1,0,1.5608683082704797,0.16749811909109827,11.532529559861494,0.12237570204568399,-0.27171026605191806
15,2,0,2.018184290626029,0.484049441544362,11.543801374578132,0.1237629017264642,-6.150205237540696
15,3,0,1.5509707338815024,-0.07851267547676688,11.524380285103112,0.12138248133688867,6.193078107399846
15,4,0,1.8234800511104412,0.0139399088993752,11.160568215176422,0.09,4.172901982092005
15,5,0,1.6969095052298893,0.6405447082363358,11.818332078820484,0.16286120852231148,7.164838817512303
15,6,0,1.6036751218642422,-0.29363985128790215,11.568629684298758,0.12687418956499358,1.0374136593641203
15,7,1,1.8887661837822365,0.4285113784020574,10.341929950740349,0.09,3.8665366296210433
15,8,0,1.5296361091621986,0.13701640191544767,11.395319644534727,0.10668557129860548,-3.376664951147191
15,9,0,1.8640359823849026,0.2893355284876653,11.256509383251489,0.09285839153679688,2.240226161059263
15,10,0,1.5186898382259364,-0.19326580125450296,11.195076309190009,0.09,6.490840944486561
15,11,0,1.5545279711316462,0.0936228324244032,11.546400137499198,0.12408495044936621,-2.430100475668808
15,12,0,2.038079971994038,0.4471812755069976,11.608859392049704,0.1320823603236633,-2.5496085403647575
15,13,0,1.5942196708738392,-0.3681914905993483,11.563363942197048,0.12620785870627912,1.1640276097067694
16,1,0,1.5286203570449695,-0.38095533476045884,11.161416401596387,0.09,-21.075526873245884
16,2,0,1.4994176554901752,0.015623437612039826,10.837379505364078,0.09,-6.394056300812418
16,3,0,1.5964524856000748,-0.021389602731459595,11.621008869917318,0.1336968799625649,2.984738542355443
16,4,0,1.6797998606584197,-0.2125219094391496,11.417755133023133,0.109106166287607,-8.242040252174478
16,5,0,1.5452586477503092,0.1729654684843946,11.523034267257607,0.12121920825976637,7.627059734243896
16,6,0,1.899594967809584,0.2592171934310529,11.544927981719793,0.12390241246756442,-8.850782403438519
16,7,0,1.8368520717693844,0.38437350830287276,11.318903901620526,0.09883681723639708,-3.5642402124028227
16,8,0,1.8029746754622094,-0.28723977096378195,11.704288129055955,0.14530782262372877,9.755575654035336
16,9,0,1.330214856855766,0.28453930994013293,11.09321838699141,0.09,-3.059363166402393
16,10,0,1.4075765210059181,0.13418089722608015,11.438667306639166,0.11141183765400434,-1.6895973905586248
16,11,0,1.8186302391738982,-0.15773342891289546,10.740164341347954,0.09,4.600641115092482
16,12,0,1.491044748260032,0.10317499830175622,11.694290773504353,0.14386236606717662,-2.9464474899699837
16,13,1,1.9445156530629064,-0.006980946734148119,11.256801083339496,0.09288548228877572,0.8466638830064233
17,1,1,2.2886146963310936,0.9869575908854415,11.076732674880146,0.09,3.4188118246544756
17,2,1,2.3400073451962027,0.7458941381415227,11.301058479466153,0.09708867705056795,-2.573478121880946
17,3,1,1.8534942310482012,0.14385842177666264,10.940731447480239,0.09,-2.091639401060302
17,4,0,1.9501638166643294,-0.27936574352107035,11.314757038030615,0.09842780308673264,0.35386430724238904
17,5,0,1.5758059598609795,0.00771908555261408,11.512866950196146,0.11999297843254488,-4.027088057457516
17,6,0,1.6319323719681085,0.1913947436350203,11.53644364925786,0.12285563011139854,6.03790576743375
17,7,0,1.625729981082721,0.06146309937510624,11.638869388902869,0.13610622767797292,-3.7631526938118403
17,8,0,1.1903312290409498,-0.24800296093750004,12.010459953143915,0.18,3.335879763819956
17,9,0,2.1667590820986486,-0.16425933992666783,11.101441432891587,0.09,-0.2217996707130512
17,10,0,1.8760372818366082,0.3304047720433668,11.04834923653173,0.09,-2.3459483972929105
17,11,0,1.1323459658924895,0.1420011753867354,11.827616809347926,0.16438037255772914,4.054799553592076
17,12,0,1.7195607584330515,0.2456799427009654,11.511750691872436,0.1198591100013584,6.4910667045386505
17,13,0,1.7940752148137764,0.29294995808889934,10.918999072351664,0.09,2.551911484594629
18,1,1,2.0149481787143264,0.18119105308177902,11.394893048461126,0.10664006935894414,-6.245469745871761
18,2,1,2.2357063264136556,0.04665121307767989,10.884130122327488,0.09,12.260637349524197
18,3,0,1.3538490935497358,0.255431474411359,11.091176246912248,0.09,-0.6802906858830716
18,4,0,1.5455430717838476,0.09976858843313385,11.766109286646278,0.1545744047349023,3.3399334281395983
18,5,0,1.6132784527497772,0.2268296673599078,11.28675312546463,0.09570967622018645,0.14977672513413146
18,6,0,1.6973360393300936,0.07708072140961059,11.416841551180926,0.10900653439308833,-8.881819299032855
18,7,0,1.8109069108111697,-0.07540977681427402,11.662936861996718,0.13942169811112567,-1.6313036877689453
18,8,0,1.8817628678428482,0.22710560311605588,11.56741824727974,0.12672058253640292,3.445959649323766
18,9,0,1.8461737547955164,0.1792561756548804,11.823813277680896,0.16375633413254592,6.406901499017462
18,10,0,1.383107656672553,-0.013095310298332344,10.946038504518357,0.09,5.59967808976627
18,11,0,1.4493559498024013,-0.08468804378614969,11.491983049805444,0.11751304252269089,6.969659869288649
18,12,0,1.4696392970838483,-0.03772303250818668,11.836163630840783,0.16579132324179005,3.6781678991149365
18,13,1,1.783106334742616,0.35715170913127364,11.352517282376304,0.10221552356202074,-6.9157507479880564
19,1,1,2.1700793058388195,0.3002314133758319,11.286218897584385,0.0956585590980521,-13.437667810310067
19,2,1,2.257938591400525,0.34323064435793366,10.96710472141387,0.09,-10.800332933109525
19,3,0,1.716207455537864,0.1658618640822345,11.564058719672067,0.12629557555199436,-3.2076331569303784
19,4,0,1.6961827315515068,-0.36852004562374285,11.270501871794648,0.09416684442412863,1.077170787140347
19,5,0,1.6266031063867532,-0.005354532666127371,11.044523262170907,0.09,-3.9995759031581546
19,6,0,1.610194656090082,0.11292989962111248,10.73537379129779,0.09,-2.7521006665824204
19,7,0,1.8676948037539503,-0.055175563428874724,11.138568925073733,0.09,4.7395844953615
19,8,0,1.4701462571729957,0.26261823074175866,11.253287412878423,0.09255968601894665,-3.3164662766401065
19,9,0,2.200263412725252,0.06529987439061223,11.407660773490162,0.10801034950705671,1.047345449362542
19,10,0,1.8017266912841674,-0.18615221517179628,12.05051041026086,0.18,4.223192400636341
19,11,0,1.6660946212316057,-0.08918110066759896,11.580598558030449,0.1284018546982896,-0.8131747022975412
19,12,0,1.4278869206308253,0.3250841118013952,11.157200110501199,0.09,1.0649985396343444
19,13,0,2.0809291959683653,-0.25468203272201373,11.746222206784973,0.15153073635405356,1.6800544266995632
20,1,0,1.605223485045665,0.37607595724378196,11.477263086657691,0.11579592383422742,-1.9189472500365272
20,2,0,1.3563972063249266,-0.21603254451576012,11.6567270186365,0.13855859384956887,-2.9712657875660575
20,3,0,1.7113454712841345,0.029861187478153847,11.265034844287257,0.09365343638206625,4.845888567974928
20,4,0,1.6687543460244396,0.20469028795073338,11.881450915654522,0.17347217180474367,-5.617347795414279
20,5,0,1.7764194846556187,0.05828757723492472,11.260873796463226,0.09326454960374599,-2.7240836966201307
20,6,0,1.966172896098026,0.2982785432807783,11.97746578026466,0.18,0.2512372560206266
20,7,0,1.4719987627529627,0.2765966758149748,11.20443322738065,0.09,4.980101832426195
20,8,0,1.5055222146148628,0.021264769432264713,11.368307001109704,0.10384228720147144,1.142293807360484
20,9,0,1.7482819658365492,0.8556129045935158,12.010475592064033,0.18,8.67717125434359
20,10,0,1.6746069499269542,0.125294809509737,11.598071038757197,0.13066506802814318,2.416304337617428
20,11,1,1.8354904901017663,0.6009380896517436,11.079065863046816,0.09,-9.52259874273276
20,12,1,2.0367925516349565,0.4501358047318869,11.089278841037222,0.09,5.910085698393602
20,13,0,1.4431195698523023,0.39975401258540666,11.536857542328507,0.12290648972988734,-0.6035580262717405
21,1,0,1.5998580197372854,0.030879133339814915,11.798478873142114,0.1596597759550715,0.29873646453882535
21,2,1,2.2303794105368127,0.8457760541386257,11.109944883563076,0.09,-10.664908037306871
21,3,1,1.272049884391792,0.4531298289971458,11.265817317833704,0.09372674639640215,3.2379401946530537
21,4,0,1.500025302911639,0.06335247768223726,11.188673141345621,0.09,1.0845653726526976
21,5,0,1.8017739983114989,0.29172492237020187,11.485168662794385,0.11671498539535946,-4.123124643431301
21,6,0,1.47384541369105,-0.08347376113456864,11.354238858650591,0.10239164694366662,-5.976209697403647
21,7,1,1.4800747260621807,0.7871178455308352,10.811222117554415,0.09,-4.675504257842004
21,8,1,1.5936850044272028,0.5964363418642747,10.92529291126389,0.09,10.489941789295143
21,9,1,2.731150645634867,0.9757606422894622,10.76590583460814,0.09,2.378933798248593
21,10,1,2.1593029733742166,0.8730327165728355,11.576775886549552,0.12791195355237914,8.111116888336005
21,11,0,1.6250503702291874,-0.04493683193272907,11.936927030174509,0.18,-7.3101295687040295
21,12,0,1.6012491845375472,-0.17392374979175582,11.45047526637338,0.11273518176805417,-1.5893202879960622
21,13,0,1.658574590445435,0.3347776529323775,11.347137041789319,0.10166705621969946,1.1313058600259083
22,1,0,1.66767517392681,0.6258738296729776,11.574504039016825,0.12762168694188217,2.3657859310067204
22,2,0,1.8428676700287958,0.22511125300064938,11.414386699625716,0.10873926771683227,4.816737663763416
22,3,0,1.7544442769378334,0.20701179764572353,11.450498708594335,0.112737824562071,4.282474482741734
